"[19, 38]","[27, 15]","[[{'room_size': 0.29, 'damping': 0.27, 'wet_level': 0.8, 'dry_level': 0.18, 'width': 0.11, 'freeze_mode': 0.02}, {'delay_seconds': 0.3, 'feedback': 0.1, 'mix': 0.8}], None]"
"[20, 38, 46]","[31, 21, 8]","[[{'room_size': 0.22, 'damping': 0.17, 'wet_level': 0.16, 'dry_level': 0.55, 'width': 0.96, 'freeze_mode': 0.13}, {'delay_seconds': 0.87, 'feedback': 0.08, 'mix': 0.08}], [{'room_size': 0.63, 'damping': 0.57, 'wet_level': 0.34, 'dry_level': 0.53, 'width': 0.75, 'freeze_mode': 0.77}, {'delay_seconds': 0.01, 'feedback': 0.08, 'mix': 0.0}], {'room_size': 0.02, 'damping': 0.84, 'wet_level': 0.08, 'dry_level': 0.71, 'width': 0.98, 'freeze_mode': 0.82}]"
"[22, 27]","[15, 11]","[[{'room_size': 0.55, 'damping': 0.33, 'wet_level': 0.97, 'dry_level': 0.05, 'width': 0.67, 'freeze_mode': 0.59}, {'delay_seconds': 0.64, 'feedback': 0.64, 'mix': 0.12}], {'delay_seconds': 0.36, 'feedback': 0.15, 'mix': 0.82}]"
"[21, 37, 35]","[21, 11, 16]","[[{'room_size': 0.61, 'damping': 0.38, 'wet_level': 0.24, 'dry_level': 0.24, 'width': 0.13, 'freeze_mode': 0.7}, {'delay_seconds': 0.62, 'feedback': 0.58, 'mix': 0.53}], [{'room_size': 0.37, 'damping': 0.77, 'wet_level': 0.92, 'dry_level': 0.44, 'width': 0.41, 'freeze_mode': 0.16}, {'delay_seconds': 0.67, 'feedback': 0.56, 'mix': 0.99}], None]"
"[21, 0]","[17, 24]","[None, {'delay_seconds': 0.36, 'feedback': 0.51, 'mix': 0.55}]"
"[21, 5]","[10, 2]","[None, None]"
"[39, 21, 14, 24]","[17, 12, 15, 2]","[{'delay_seconds': 0.76, 'feedback': 0.7, 'mix': 0.93}, None, [{'room_size': 0.17, 'damping': 0.07, 'wet_level': 0.96, 'dry_level': 0.95, 'width': 0.33, 'freeze_mode': 0.79}, {'delay_seconds': 0.87, 'feedback': 0.46, 'mix': 0.22}], {'delay_seconds': 0.39, 'feedback': 0.12, 'mix': 0.33}]"
"[39, 46]","[38, 36]","[None, {'room_size': 0.01, 'damping': 0.23, 'wet_level': 0.99, 'dry_level': 0.07, 'width': 0.87, 'freeze_mode': 0.16}]"
"[10, 24, 43, 7]","[3, 24, 19, 23]","[{'room_size': 0.46, 'damping': 0.07, 'wet_level': 0.58, 'dry_level': 0.56, 'width': 0.99, 'freeze_mode': 0.62}, {'delay_seconds': 0.8, 'feedback': 0.9, 'mix': 0.28}, {'room_size': 0.77, 'damping': 0.18, 'wet_level': 0.52, 'dry_level': 0.8, 'width': 0.39, 'freeze_mode': 0.03}, {'delay_seconds': 0.61, 'feedback': 0.55, 'mix': 0.29}]"
"[0, 43]","[12, 7]","[{'delay_seconds': 0.12, 'feedback': 0.08, 'mix': 0.3}, {'delay_seconds': 0.27, 'feedback': 0.23, 'mix': 0.73}]"
"[40, 40, 6, 7]","[30, 33, 28, 32]","[None, None, None, None]"
"[9, 31, 48, 20]","[24, 32, 23, 25]","[None, None, [{'room_size': 0.91, 'damping': 0.83, 'wet_level': 0.62, 'dry_level': 0.92, 'width': 0.38, 'freeze_mode': 0.73}, {'delay_seconds': 0.02, 'feedback': 0.58, 'mix': 0.14}], [{'room_size': 0.52, 'damping': 0.25, 'wet_level': 0.38, 'dry_level': 0.79, 'width': 0.06, 'freeze_mode': 0.54}, {'delay_seconds': 0.14, 'feedback': 0.57, 'mix': 0.63}]]"
"[8, 1, 34, 42]","[27, 12, 30, 13]","[[{'room_size': 0.5, 'damping': 0.64, 'wet_level': 0.92, 'dry_level': 0.51, 'width': 0.64, 'freeze_mode': 0.64}, {'delay_seconds': 0.53, 'feedback': 0.66, 'mix': 0.83}], None, None, {'delay_seconds': 0.81, 'feedback': 0.31, 'mix': 0.63}]"
"[8, 29]","[32, 16]","[{'delay_seconds': 0.57, 'feedback': 0.83, 'mix': 0.3}, {'delay_seconds': 0.99, 'feedback': 0.97, 'mix': 0.66}]"
"[24, 0, 0]","[10, 32, 8]","[None, {'delay_seconds': 0.54, 'feedback': 0.87, 'mix': 0.84}, [{'room_size': 0.2, 'damping': 0.53, 'wet_level': 0.4, 'dry_level': 0.56, 'width': 0.08, 'freeze_mode': 0.98}, {'delay_seconds': 0.56, 'feedback': 0.12, 'mix': 0.64}]]"
"[43, 43, 32]","[25, 4, 4]","[{'delay_seconds': 0.63, 'feedback': 0.96, 'mix': 0.47}, None, {'room_size': 0.62, 'damping': 0.62, 'wet_level': 0.06, 'dry_level': 0.33, 'width': 0.26, 'freeze_mode': 0.68}]"
"[0, 33, 16]","[9, 4, 0]","[[{'room_size': 0.04, 'damping': 0.65, 'wet_level': 0.57, 'dry_level': 0.55, 'width': 0.5, 'freeze_mode': 0.8}, {'delay_seconds': 0.97, 'feedback': 0.83, 'mix': 0.87}], {'delay_seconds': 0.68, 'feedback': 0.84, 'mix': 0.36}, {'delay_seconds': 0.15, 'feedback': 0.34, 'mix': 0.93}]"
"[1, 1, 4]","[4, 34, 30]","[{'delay_seconds': 0.57, 'feedback': 0.78, 'mix': 0.09}, {'room_size': 0.62, 'damping': 0.29, 'wet_level': 0.86, 'dry_level': 0.95, 'width': 0.06, 'freeze_mode': 0.72}, None]"
"[47, 40, 14]","[6, 6, 29]","[[{'room_size': 0.02, 'damping': 0.55, 'wet_level': 0.4, 'dry_level': 0.48, 'width': 0.3, 'freeze_mode': 0.49}, {'delay_seconds': 0.88, 'feedback': 0.79, 'mix': 0.62}], None, [{'room_size': 0.12, 'damping': 0.68, 'wet_level': 0.46, 'dry_level': 0.59, 'width': 0.85, 'freeze_mode': 0.36}, {'delay_seconds': 0.5, 'feedback': 0.56, 'mix': 0.28}]]"
"[48, 22, 27]","[15, 16, 17]","[[{'room_size': 0.47, 'damping': 0.99, 'wet_level': 0.76, 'dry_level': 0.29, 'width': 0.68, 'freeze_mode': 0.33}, {'delay_seconds': 0.19, 'feedback': 0.77, 'mix': 0.21}], [{'room_size': 0.86, 'damping': 0.38, 'wet_level': 0.76, 'dry_level': 0.26, 'width': 0.65, 'freeze_mode': 0.21}, {'delay_seconds': 0.02, 'feedback': 0.81, 'mix': 0.86}], {'room_size': 0.88, 'damping': 0.04, 'wet_level': 0.76, 'dry_level': 0.84, 'width': 0.31, 'freeze_mode': 0.47}]"
"[9, 7, 41]","[38, 25, 13]","[{'room_size': 0.69, 'damping': 0.2, 'wet_level': 0.96, 'dry_level': 0.79, 'width': 0.69, 'freeze_mode': 0.75}, {'delay_seconds': 0.68, 'feedback': 0.16, 'mix': 0.57}, [{'room_size': 0.46, 'damping': 0.78, 'wet_level': 0.55, 'dry_level': 0.43, 'width': 0.53, 'freeze_mode': 0.49}, {'delay_seconds': 0.94, 'feedback': 0.31, 'mix': 0.04}]]"
"[41, 48]","[25, 19]","[{'delay_seconds': 0.83, 'feedback': 0.55, 'mix': 0.63}, None]"
"[2, 29, 33, 42]","[16, 27, 15, 10]","[None, {'delay_seconds': 0.47, 'feedback': 0.5, 'mix': 0.43}, None, [{'room_size': 0.38, 'damping': 0.8, 'wet_level': 0.5, 'dry_level': 0.03, 'width': 0.85, 'freeze_mode': 0.94}, {'delay_seconds': 0.07, 'feedback': 0.21, 'mix': 0.72}]]"
"[25, 34, 42]","[13, 5, 7]","[[{'room_size': 0.67, 'damping': 0.63, 'wet_level': 0.57, 'dry_level': 0.29, 'width': 0.67, 'freeze_mode': 0.73}, {'delay_seconds': 0.58, 'feedback': 0.5, 'mix': 0.22}], {'delay_seconds': 0.93, 'feedback': 0.38, 'mix': 0.4}, {'delay_seconds': 0.51, 'feedback': 0.17, 'mix': 0.7}]"
"[22, 23, 25, 31]","[19, 18, 32, 34]","[None, [{'room_size': 0.25, 'damping': 0.36, 'wet_level': 0.75, 'dry_level': 0.82, 'width': 0.19, 'freeze_mode': 0.82}, {'delay_seconds': 0.33, 'feedback': 0.2, 'mix': 0.19}], {'room_size': 0.46, 'damping': 0.77, 'wet_level': 0.57, 'dry_level': 0.46, 'width': 0.02, 'freeze_mode': 0.56}, [{'room_size': 0.09, 'damping': 0.69, 'wet_level': 0.52, 'dry_level': 0.88, 'width': 0.41, 'freeze_mode': 0.51}, {'delay_seconds': 0.55, 'feedback': 0.87, 'mix': 0.8}]]"
"[0, 6]","[16, 34]","[{'room_size': 0.86, 'damping': 0.74, 'wet_level': 0.34, 'dry_level': 0.06, 'width': 0.34, 'freeze_mode': 0.38}, None]"
"[13, 17]","[16, 6]","[{'delay_seconds': 0.02, 'feedback': 0.01, 'mix': 0.3}, {'room_size': 0.16, 'damping': 0.35, 'wet_level': 0.77, 'dry_level': 0.31, 'width': 0.56, 'freeze_mode': 0.92}]"
"[20, 14]","[16, 26]","[{'delay_seconds': 0.14, 'feedback': 0.67, 'mix': 0.34}, {'delay_seconds': 0.2, 'feedback': 0.79, 'mix': 0.07}]"
"[19, 2]","[16, 31]","[None, {'delay_seconds': 0.14, 'feedback': 0.9, 'mix': 0.85}]"
"[16, 21, 45]","[26, 6, 10]","[{'delay_seconds': 0.85, 'feedback': 0.07, 'mix': 0.69}, [{'room_size': 0.06, 'damping': 0.79, 'wet_level': 0.55, 'dry_level': 0.56, 'width': 0.38, 'freeze_mode': 0.9}, {'delay_seconds': 0.51, 'feedback': 0.26, 'mix': 0.82}], None]"
"[31, 3]","[25, 8]","[[{'room_size': 0.82, 'damping': 0.28, 'wet_level': 0.11, 'dry_level': 0.25, 'width': 0.65, 'freeze_mode': 0.87}, {'delay_seconds': 0.45, 'feedback': 0.19, 'mix': 0.64}], {'room_size': 0.2, 'damping': 0.57, 'wet_level': 0.1, 'dry_level': 0.81, 'width': 0.81, 'freeze_mode': 0.54}]"
"[24, 8, 11]","[13, 29, 9]","[{'delay_seconds': 0.12, 'feedback': 0.24, 'mix': 0.33}, None, {'room_size': 0.72, 'damping': 0.25, 'wet_level': 0.47, 'dry_level': 0.93, 'width': 0.87, 'freeze_mode': 0.78}]"
"[22, 23, 29]","[2, 36, 11]","[{'room_size': 0.5, 'damping': 0.12, 'wet_level': 0.61, 'dry_level': 0.1, 'width': 0.5, 'freeze_mode': 0.46}, {'delay_seconds': 0.42, 'feedback': 0.13, 'mix': 0.53}, {'delay_seconds': 0.82, 'feedback': 0.85, 'mix': 0.75}]"
"[39, 17, 12, 39]","[11, 27, 29, 16]","[None, [{'room_size': 0.29, 'damping': 0.43, 'wet_level': 0.59, 'dry_level': 0.15, 'width': 0.52, 'freeze_mode': 0.48}, {'delay_seconds': 0.84, 'feedback': 0.3, 'mix': 0.45}], {'room_size': 0.39, 'damping': 0.63, 'wet_level': 0.84, 'dry_level': 0.68, 'width': 0.47, 'freeze_mode': 0.64}, None]"
"[38, 29]","[13, 1]","[None, {'room_size': 0.7, 'damping': 0.65, 'wet_level': 0.27, 'dry_level': 0.92, 'width': 0.59, 'freeze_mode': 0.6}]"
"[0, 9]","[23, 10]","[{'delay_seconds': 0.12, 'feedback': 0.3, 'mix': 0.57}, {'delay_seconds': 0.74, 'feedback': 0.52, 'mix': 0.95}]"
"[3, 30, 23]","[28, 31, 10]","[[{'room_size': 0.48, 'damping': 0.1, 'wet_level': 0.39, 'dry_level': 0.54, 'width': 0.37, 'freeze_mode': 0.58}, {'delay_seconds': 0.99, 'feedback': 0.25, 'mix': 0.56}], {'room_size': 0.47, 'damping': 0.81, 'wet_level': 0.31, 'dry_level': 0.64, 'width': 0.69, 'freeze_mode': 0.98}, {'delay_seconds': 0.77, 'feedback': 0.35, 'mix': 0.22}]"
"[35, 44, 46]","[34, 22, 15]","[None, {'delay_seconds': 0.05, 'feedback': 0.18, 'mix': 0.35}, None]"
"[8, 29, 20, 12]","[3, 27, 11, 12]","[None, None, {'delay_seconds': 0.23, 'feedback': 0.66, 'mix': 0.81}, None]"
"[36, 46]","[30, 5]","[{'room_size': 0.02, 'damping': 0.18, 'wet_level': 0.54, 'dry_level': 0.94, 'width': 0.07, 'freeze_mode': 0.58}, None]"
"[13, 22]","[34, 21]","[{'room_size': 0.38, 'damping': 0.25, 'wet_level': 0.57, 'dry_level': 0.41, 'width': 0.16, 'freeze_mode': 0.12}, {'room_size': 0.33, 'damping': 0.15, 'wet_level': 0.89, 'dry_level': 0.74, 'width': 0.77, 'freeze_mode': 0.44}]"
"[46, 43, 4, 34]","[9, 29, 21, 4]","[[{'room_size': 0.77, 'damping': 0.0, 'wet_level': 0.87, 'dry_level': 0.73, 'width': 0.55, 'freeze_mode': 0.74}, {'delay_seconds': 0.36, 'feedback': 0.16, 'mix': 0.01}], [{'room_size': 0.55, 'damping': 0.29, 'wet_level': 0.21, 'dry_level': 0.87, 'width': 0.73, 'freeze_mode': 0.99}, {'delay_seconds': 0.66, 'feedback': 0.9, 'mix': 0.12}], [{'room_size': 0.72, 'damping': 0.09, 'wet_level': 0.09, 'dry_level': 0.86, 'width': 0.36, 'freeze_mode': 0.32}, {'delay_seconds': 0.18, 'feedback': 0.48, 'mix': 0.2}], {'room_size': 0.54, 'damping': 0.66, 'wet_level': 0.65, 'dry_level': 0.36, 'width': 0.7, 'freeze_mode': 0.27}]"
"[43, 39]","[13, 10]","[[{'room_size': 0.15, 'damping': 0.43, 'wet_level': 0.48, 'dry_level': 0.77, 'width': 0.2, 'freeze_mode': 0.35}, {'delay_seconds': 0.05, 'feedback': 0.7, 'mix': 0.74}], [{'room_size': 0.46, 'damping': 0.54, 'wet_level': 0.75, 'dry_level': 0.27, 'width': 0.61, 'freeze_mode': 0.96}, {'delay_seconds': 0.66, 'feedback': 0.08, 'mix': 0.29}]]"
"[32, 23, 30, 48]","[37, 8, 37, 27]","[[{'room_size': 0.75, 'damping': 0.04, 'wet_level': 0.61, 'dry_level': 0.42, 'width': 0.63, 'freeze_mode': 0.76}, {'delay_seconds': 0.03, 'feedback': 0.52, 'mix': 0.94}], {'room_size': 0.22, 'damping': 0.08, 'wet_level': 0.77, 'dry_level': 0.74, 'width': 0.39, 'freeze_mode': 0.83}, [{'room_size': 0.1, 'damping': 0.22, 'wet_level': 0.44, 'dry_level': 0.09, 'width': 1.0, 'freeze_mode': 0.31}, {'delay_seconds': 0.95, 'feedback': 0.47, 'mix': 0.92}], None]"
"[35, 37, 38]","[9, 38, 3]","[[{'room_size': 0.9, 'damping': 0.76, 'wet_level': 0.4, 'dry_level': 0.77, 'width': 0.63, 'freeze_mode': 0.59}, {'delay_seconds': 0.07, 'feedback': 0.54, 'mix': 0.87}], [{'room_size': 0.44, 'damping': 0.7, 'wet_level': 0.9, 'dry_level': 0.53, 'width': 0.09, 'freeze_mode': 0.05}, {'delay_seconds': 0.8, 'feedback': 0.03, 'mix': 1.0}], [{'room_size': 0.13, 'damping': 0.78, 'wet_level': 0.87, 'dry_level': 0.31, 'width': 0.54, 'freeze_mode': 0.95}, {'delay_seconds': 0.96, 'feedback': 0.93, 'mix': 0.27}]]"
"[45, 13, 5, 23]","[15, 15, 35, 26]","[[{'room_size': 0.89, 'damping': 0.75, 'wet_level': 0.53, 'dry_level': 0.99, 'width': 0.27, 'freeze_mode': 0.22}, {'delay_seconds': 0.33, 'feedback': 0.53, 'mix': 0.39}], [{'room_size': 0.83, 'damping': 0.89, 'wet_level': 0.97, 'dry_level': 0.82, 'width': 0.61, 'freeze_mode': 0.61}, {'delay_seconds': 0.19, 'feedback': 0.26, 'mix': 1.0}], {'delay_seconds': 0.96, 'feedback': 0.25, 'mix': 0.37}, [{'room_size': 0.34, 'damping': 0.3, 'wet_level': 0.27, 'dry_level': 0.63, 'width': 0.55, 'freeze_mode': 0.51}, {'delay_seconds': 0.8, 'feedback': 0.15, 'mix': 0.17}]]"
"[28, 18]","[7, 5]","[{'room_size': 0.69, 'damping': 0.5, 'wet_level': 0.2, 'dry_level': 0.26, 'width': 0.72, 'freeze_mode': 0.33}, {'delay_seconds': 0.68, 'feedback': 0.81, 'mix': 0.55}]"
"[9, 32]","[8, 12]","[{'delay_seconds': 0.0, 'feedback': 0.0, 'mix': 0.63}, {'delay_seconds': 0.09, 'feedback': 0.06, 'mix': 0.51}]"
"[38, 15, 49, 32]","[24, 21, 15, 4]","[None, {'room_size': 0.03, 'damping': 0.79, 'wet_level': 0.21, 'dry_level': 0.61, 'width': 0.65, 'freeze_mode': 0.7}, [{'room_size': 0.93, 'damping': 0.66, 'wet_level': 0.35, 'dry_level': 0.36, 'width': 0.08, 'freeze_mode': 0.99}, {'delay_seconds': 0.89, 'feedback': 0.04, 'mix': 0.86}], [{'room_size': 0.14, 'damping': 0.24, 'wet_level': 0.68, 'dry_level': 0.73, 'width': 0.51, 'freeze_mode': 0.97}, {'delay_seconds': 0.49, 'feedback': 0.26, 'mix': 0.01}]]"
"[25, 37, 16]","[6, 11, 20]","[{'room_size': 0.35, 'damping': 0.09, 'wet_level': 0.33, 'dry_level': 0.97, 'width': 0.02, 'freeze_mode': 0.83}, [{'room_size': 0.26, 'damping': 0.98, 'wet_level': 0.86, 'dry_level': 0.88, 'width': 0.13, 'freeze_mode': 0.87}, {'delay_seconds': 0.94, 'feedback': 0.82, 'mix': 0.09}], [{'room_size': 0.08, 'damping': 0.36, 'wet_level': 0.7, 'dry_level': 0.01, 'width': 0.95, 'freeze_mode': 0.53}, {'delay_seconds': 0.36, 'feedback': 0.56, 'mix': 0.72}]]"
"[2, 20]","[3, 5]","[[{'room_size': 0.04, 'damping': 0.48, 'wet_level': 0.89, 'dry_level': 0.41, 'width': 0.2, 'freeze_mode': 0.41}, {'delay_seconds': 0.72, 'feedback': 0.04, 'mix': 0.03}], {'delay_seconds': 0.38, 'feedback': 0.11, 'mix': 0.13}]"
"[43, 31, 46, 5]","[39, 4, 36, 35]","[{'room_size': 0.71, 'damping': 0.64, 'wet_level': 0.92, 'dry_level': 0.84, 'width': 0.87, 'freeze_mode': 0.0}, None, {'delay_seconds': 0.96, 'feedback': 0.06, 'mix': 0.42}, None]"
"[48, 48]","[15, 19]","[{'delay_seconds': 0.53, 'feedback': 0.04, 'mix': 0.36}, {'room_size': 0.82, 'damping': 0.79, 'wet_level': 0.94, 'dry_level': 0.97, 'width': 0.97, 'freeze_mode': 0.16}]"
"[22, 29, 47, 6]","[22, 23, 15, 22]","[{'delay_seconds': 0.46, 'feedback': 0.01, 'mix': 0.21}, [{'room_size': 0.21, 'damping': 0.06, 'wet_level': 0.46, 'dry_level': 0.91, 'width': 0.0, 'freeze_mode': 0.63}, {'delay_seconds': 0.88, 'feedback': 0.11, 'mix': 0.92}], {'room_size': 0.82, 'damping': 0.21, 'wet_level': 0.91, 'dry_level': 0.8, 'width': 0.11, 'freeze_mode': 0.83}, {'delay_seconds': 0.99, 'feedback': 0.78, 'mix': 0.91}]"
"[47, 8, 37, 47]","[7, 7, 32, 32]","[{'delay_seconds': 0.39, 'feedback': 0.09, 'mix': 0.38}, {'delay_seconds': 0.36, 'feedback': 0.48, 'mix': 0.19}, {'room_size': 0.72, 'damping': 0.18, 'wet_level': 0.85, 'dry_level': 0.54, 'width': 0.55, 'freeze_mode': 0.93}, {'delay_seconds': 0.74, 'feedback': 0.14, 'mix': 0.33}]"
"[1, 11]","[33, 17]","[None, None]"
"[39, 30, 41]","[35, 7, 12]","[None, None, None]"
"[32, 40]","[5, 13]","[[{'room_size': 0.9, 'damping': 0.32, 'wet_level': 0.74, 'dry_level': 0.28, 'width': 0.53, 'freeze_mode': 0.97}, {'delay_seconds': 0.61, 'feedback': 0.3, 'mix': 0.46}], [{'room_size': 0.68, 'damping': 0.45, 'wet_level': 0.91, 'dry_level': 0.87, 'width': 0.15, 'freeze_mode': 0.78}, {'delay_seconds': 0.94, 'feedback': 0.32, 'mix': 0.24}]]"
"[48, 29]","[26, 33]","[None, None]"
"[17, 17]","[32, 6]","[None, None]"
"[3, 29]","[35, 0]","[{'delay_seconds': 0.46, 'feedback': 0.88, 'mix': 0.87}, {'room_size': 0.96, 'damping': 0.89, 'wet_level': 0.18, 'dry_level': 0.0, 'width': 0.62, 'freeze_mode': 0.7}]"
"[2, 2, 4]","[14, 12, 20]","[{'delay_seconds': 0.19, 'feedback': 0.28, 'mix': 0.15}, {'room_size': 0.51, 'damping': 0.2, 'wet_level': 0.16, 'dry_level': 0.16, 'width': 0.27, 'freeze_mode': 0.81}, {'delay_seconds': 0.15, 'feedback': 0.55, 'mix': 0.19}]"
"[46, 46, 27]","[36, 10, 5]","[None, {'room_size': 0.2, 'damping': 0.07, 'wet_level': 0.17, 'dry_level': 0.28, 'width': 0.04, 'freeze_mode': 0.92}, [{'room_size': 0.5, 'damping': 0.54, 'wet_level': 0.77, 'dry_level': 0.79, 'width': 0.14, 'freeze_mode': 0.3}, {'delay_seconds': 0.57, 'feedback': 0.33, 'mix': 0.13}]]"
"[17, 43, 1, 47]","[10, 15, 31, 21]","[[{'room_size': 0.46, 'damping': 0.62, 'wet_level': 0.68, 'dry_level': 0.4, 'width': 0.34, 'freeze_mode': 0.37}, {'delay_seconds': 0.07, 'feedback': 0.32, 'mix': 0.2}], [{'room_size': 0.29, 'damping': 0.71, 'wet_level': 0.99, 'dry_level': 0.92, 'width': 0.82, 'freeze_mode': 0.74}, {'delay_seconds': 0.94, 'feedback': 0.75, 'mix': 0.47}], None, {'room_size': 0.96, 'damping': 0.8, 'wet_level': 0.03, 'dry_level': 0.6, 'width': 0.37, 'freeze_mode': 0.03}]"
"[30, 10, 28]","[18, 21, 30]","[{'delay_seconds': 0.39, 'feedback': 0.11, 'mix': 0.0}, {'room_size': 0.09, 'damping': 0.15, 'wet_level': 0.66, 'dry_level': 0.22, 'width': 0.63, 'freeze_mode': 0.33}, {'delay_seconds': 0.68, 'feedback': 0.75, 'mix': 0.08}]"
"[16, 46, 30]","[16, 34, 34]","[None, [{'room_size': 0.05, 'damping': 0.77, 'wet_level': 0.55, 'dry_level': 0.72, 'width': 0.38, 'freeze_mode': 0.86}, {'delay_seconds': 0.08, 'feedback': 0.23, 'mix': 0.79}], None]"
"[29, 41]","[17, 38]","[None, {'room_size': 0.74, 'damping': 0.8, 'wet_level': 0.15, 'dry_level': 0.04, 'width': 0.89, 'freeze_mode': 0.47}]"
"[25, 37]","[19, 5]","[{'room_size': 0.91, 'damping': 0.21, 'wet_level': 0.23, 'dry_level': 0.51, 'width': 0.64, 'freeze_mode': 0.0}, [{'room_size': 0.84, 'damping': 0.91, 'wet_level': 0.84, 'dry_level': 0.79, 'width': 0.86, 'freeze_mode': 0.17}, {'delay_seconds': 0.34, 'feedback': 0.68, 'mix': 0.92}]]"
"[40, 19]","[26, 23]","[None, {'delay_seconds': 0.76, 'feedback': 0.07, 'mix': 0.72}]"
"[43, 27]","[5, 22]","[{'room_size': 0.54, 'damping': 0.61, 'wet_level': 0.07, 'dry_level': 0.74, 'width': 0.39, 'freeze_mode': 0.13}, {'room_size': 0.46, 'damping': 0.14, 'wet_level': 0.25, 'dry_level': 0.72, 'width': 0.79, 'freeze_mode': 0.04}]"
"[36, 4, 4]","[30, 6, 3]","[{'delay_seconds': 0.6, 'feedback': 0.63, 'mix': 0.52}, {'delay_seconds': 0.58, 'feedback': 0.63, 'mix': 0.67}, None]"
"[32, 22]","[21, 14]","[{'delay_seconds': 0.05, 'feedback': 0.8, 'mix': 0.54}, {'room_size': 0.57, 'damping': 0.34, 'wet_level': 0.93, 'dry_level': 0.71, 'width': 0.93, 'freeze_mode': 0.1}]"
"[11, 42]","[31, 32]","[None, {'room_size': 0.36, 'damping': 0.91, 'wet_level': 0.09, 'dry_level': 0.31, 'width': 0.99, 'freeze_mode': 0.58}]"
"[38, 9, 22, 47]","[29, 23, 0, 3]","[{'delay_seconds': 0.56, 'feedback': 0.26, 'mix': 0.71}, {'room_size': 0.58, 'damping': 0.88, 'wet_level': 0.75, 'dry_level': 0.02, 'width': 0.81, 'freeze_mode': 0.03}, None, [{'room_size': 0.75, 'damping': 0.43, 'wet_level': 0.81, 'dry_level': 0.59, 'width': 0.6, 'freeze_mode': 0.97}, {'delay_seconds': 0.8, 'feedback': 0.26, 'mix': 0.18}]]"
"[26, 2]","[6, 20]","[{'delay_seconds': 0.92, 'feedback': 0.01, 'mix': 0.84}, None]"
"[15, 10, 48, 1]","[32, 28, 23, 4]","[None, {'delay_seconds': 0.99, 'feedback': 0.36, 'mix': 0.82}, {'room_size': 0.33, 'damping': 0.75, 'wet_level': 0.95, 'dry_level': 0.16, 'width': 0.14, 'freeze_mode': 0.1}, [{'room_size': 0.77, 'damping': 0.85, 'wet_level': 0.95, 'dry_level': 0.2, 'width': 0.44, 'freeze_mode': 0.92}, {'delay_seconds': 0.46, 'feedback': 0.49, 'mix': 0.94}]]"
"[32, 5, 38]","[6, 0, 37]","[{'room_size': 0.5, 'damping': 0.62, 'wet_level': 0.53, 'dry_level': 0.4, 'width': 0.67, 'freeze_mode': 0.77}, {'delay_seconds': 0.09, 'feedback': 0.7, 'mix': 0.44}, {'delay_seconds': 0.62, 'feedback': 0.96, 'mix': 0.77}]"
"[49, 26, 6]","[7, 7, 10]","[{'delay_seconds': 0.87, 'feedback': 0.48, 'mix': 0.28}, {'delay_seconds': 0.32, 'feedback': 0.62, 'mix': 0.87}, None]"
"[34, 11, 40, 32]","[7, 27, 32, 8]","[{'delay_seconds': 0.93, 'feedback': 0.13, 'mix': 0.05}, None, {'room_size': 0.99, 'damping': 0.36, 'wet_level': 0.38, 'dry_level': 0.08, 'width': 0.17, 'freeze_mode': 0.27}, {'room_size': 0.86, 'damping': 1.0, 'wet_level': 0.38, 'dry_level': 0.39, 'width': 0.74, 'freeze_mode': 0.64}]"
"[49, 28, 2]","[18, 5, 17]","[{'room_size': 0.1, 'damping': 0.73, 'wet_level': 0.55, 'dry_level': 0.1, 'width': 0.67, 'freeze_mode': 0.23}, [{'room_size': 0.25, 'damping': 0.44, 'wet_level': 0.49, 'dry_level': 0.15, 'width': 0.32, 'freeze_mode': 0.86}, {'delay_seconds': 0.91, 'feedback': 0.54, 'mix': 0.49}], {'room_size': 0.58, 'damping': 0.21, 'wet_level': 0.99, 'dry_level': 0.75, 'width': 0.24, 'freeze_mode': 0.27}]"
"[21, 13, 45, 22]","[24, 18, 21, 0]","[None, {'room_size': 0.32, 'damping': 0.53, 'wet_level': 0.33, 'dry_level': 0.44, 'width': 0.5, 'freeze_mode': 0.78}, None, {'delay_seconds': 0.2, 'feedback': 0.9, 'mix': 0.13}]"
"[16, 1, 45]","[1, 28, 3]","[[{'room_size': 0.6, 'damping': 0.55, 'wet_level': 0.43, 'dry_level': 0.28, 'width': 0.93, 'freeze_mode': 0.92}, {'delay_seconds': 0.07, 'feedback': 0.22, 'mix': 0.57}], {'delay_seconds': 0.48, 'feedback': 0.86, 'mix': 0.22}, {'room_size': 0.57, 'damping': 0.81, 'wet_level': 0.5, 'dry_level': 0.42, 'width': 0.35, 'freeze_mode': 0.6}]"
"[34, 18, 41, 48]","[33, 25, 16, 34]","[{'room_size': 0.67, 'damping': 0.97, 'wet_level': 0.89, 'dry_level': 0.6, 'width': 0.5, 'freeze_mode': 0.88}, {'delay_seconds': 0.54, 'feedback': 0.07, 'mix': 0.39}, None, [{'room_size': 0.32, 'damping': 0.97, 'wet_level': 0.86, 'dry_level': 0.6, 'width': 0.8, 'freeze_mode': 0.01}, {'delay_seconds': 0.11, 'feedback': 0.29, 'mix': 0.64}]]"
"[14, 16]","[37, 16]","[{'delay_seconds': 0.03, 'feedback': 0.89, 'mix': 0.47}, {'room_size': 0.56, 'damping': 0.11, 'wet_level': 0.49, 'dry_level': 0.53, 'width': 0.47, 'freeze_mode': 0.95}]"
